Source,RSTAR_dr2,RA_S,DEC_S,PLX_S,PLX_ERR_S,FLUX_U_S,FLUX_ERR_U_S,FLUX_B_S,FLUX_ERR_B_S,FLUX_V_S,FLUX_ERR_V_S,FLUX_R_S,FLUX_ERR_R_S,FLUX_G_S,FLUX_ERR_G_S,FLUX_I_S,FLUX_ERR_I_S,FLUX_J_S,FLUX_ERR_J_S,FLUX_H_S,FLUX_ERR_H_S,FLUX_K_S,FLUX_ERR_K_S,DIA_S,DIA_UNIT_S,DIST_S,DIST_UNIT_S,SOURCE_ID_2,RA_dr2,DEC_dr2,PLX_dr2,PLX_ERR_dr2,TEFF_dr2,TEFF_NEG_dr2,TEFF_POS_dr2,RSTAR_NEG_dr2,RSTAR_POS_dr2,LSTAR_dr2,LSTAR_NEG_dr2,LSTAR_POS_dr2,PLX_WAVG,PLX_ERR_WAVG,Teff_bl,Teff_bl_err,Rstar_bl,Rstar_bl_err,ang_dia_bl,ang_dia_bl_err,plx_bl,plx_bl_err,Walkers,Iterations,Burn In,Best Plx,Parallax,Parallax_err,Teff,u-(Teff),u+(Teff),u%(Teff),Teff_delta_bl,Radius,u-(Radius),u+(Radius),u%(Radius),Radius_delta_bl,scale,u-(scale),u+(scale),apprad,u-(apprad),u+(apprad),angdia,u-(angdia),u+(angdia),u%(angdia),angdia_delta_bl,Good Fit Points,Bad Points,Fit Error,Fit Quality,WL_min,WL_max,VizSed_Error,Baseln,Tau_Teff,Tau_Radius,Stored,Model,Name,Rsn,Rsn_err-,Rsn_err+,%Rsn_err-,%Rsn_err+,Runtime
TIC136916387,1.0041078,230.4506246271504,-48.3176305296972,67.8467,0.0601,10.47128640027165,3630.7805477010033,10.964780035212542,3630.7805477010033,19.952621397117216,3630.7805477010033,3630.7805477010033,3630.7805477010033,23.287987429635283,3621.4058600553767,3630.7805477010033,3630.7805477010033,57.01641520855904,3630.7805477010033,78.70459003054496,3630.7805477010033,78.77710777096209,3512.36790967016,,,14.7391,pc,Gaia DR2 5902750168276592256,230.44011474118648,-48.31881738215658,68.08177390610493,0.0914698750010507,5826.25,5696.0,5977.5,0.9539364,0.9539364,1.0466752,1.0446472,1.0446472,67.91758297576776,0.0502281108984692,5664,61.0,1.06,0.02,0.6712,0.0127,68.0818,0.0914699,50,5000,1000,Simbad,67.8467,0.0601000003516674,5708,111,127,2.2,0.8,1.05,0.0328,0.0318,3.0,-0.9,0.00508,0.0442,0.0428,0.0713,0.31,0.3,0.663,0.021,0.02,3.0,-1.2,15,11,0.14,0.0827861689560119,0.445,100.0,None,NASA,1.869,1.866,New,nextgen,TIC136916387,1.05,0.0328,0.0318,0.0312380952380952,0.0302857142857142,0 days 00:10:49.316530
TIC137089993,1.3469725,291.19506794553,40.70270098355,1.0859,0.0115,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0147200924537159,3621.555957468249,3630.7805477010033,3630.7805477010033,0.0359418252390218,3561.229810356255,0.0469893993038238,3561.229810356255,0.0496592391240749,3561.229810356255,,,920.895,pc,Gaia DR2 2101507470508342016,291.19508999329554,40.70273522105013,1.0973450287602988,0.0151281502488095,6214.0,5661.5,6569.2,1.2052474,1.2052474,2.4372334,2.3369591,2.3369591,1.0900915237998634,0.0091551054978932,6075,86.22,1.24,0.19,0.0127,0.0019,1.09734,0.0151282,50,5000,1000,Simbad,1.0859,0.0115000000223517,5952,73,74,1.2,-2.0,1.47,0.0362,0.0377,2.6,18.5,2.55e-06,0.0379,0.0392,0.0016,11.9,12.3,0.0148,0.0004,0.00041,2.8,16.5,33,11,0.3000000000000001,0.2075287668812214,0.363,4.6,None,NASA,1.817,1.802,New,ck04,TIC137089993,1.47,0.0362,0.0377,0.024625850340136,0.0256462585034013,0 days 00:11:07.862952
TIC137090755,0.6384757,291.18495918523,40.31120530504,2.0614,0.02,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0032490120907477,3621.505924564939,3630.7805477010033,3630.7805477010033,0.0148320080042424,3554.67581984433,0.0241212551369755,3551.4033491464365,0.0266931696396535,3538.343565330621,,,485.107,pc,Gaia DR2 2053454478745972480,291.18495033103227,40.31120230394192,2.0476894096626546,0.0271716476229822,4739.7197,4490.0,4902.3335,0.5968209,0.5968209,0.18535066,0.17923175,0.17923175,2.0565820754474595,0.0161071199858089,4776,54.15,0.73,0.02,0.0139,0.0004,2.04769,0.0271716,50,5000,1000,Simbad,2.0614,0.0199999995529651,4755,40,46,1.0,-0.4,0.684,0.0129,0.0136,2.0,-6.3,1.99e-06,0.03,0.0313,0.00141,10.6,11.1,0.0131,0.00028,0.00029,2.2,-5.8,13,30,0.2700000000000001,0.15748948879241,0.363,4.6,None,NASA,1.92,1.863,New,nextgen,TIC137090755,0.684,0.0129,0.0136,0.018859649122807,0.0198830409356725,0 days 00:09:23.350560
TIC137096633,1.3494707,291.24516076087,37.75905204374,0.8837,0.015,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0065597291836363,3621.545950676964,3630.7805477010033,3630.7805477010033,0.0181635217368077,3554.67581984433,0.0236591936498263,3544.8674429865373,0.0261095916360872,3522.086356764732,,,1131.606,pc,Gaia DR2 2052568585913107072,291.24512659954456,37.75900788729315,0.8647316530794741,0.017937483975202,5743.0,5450.0,5918.0,1.270841,1.270841,1.7847482,1.6805403,1.6805403,0.8758941436840961,0.0115068661280797,6168,136.72,1.24,0.49,0.01,0.0039,0.864732,0.0179375,50,5000,1000,Simbad,0.8837,0.0149999996647238,6182,66,84,1.4,0.2,1.2,0.0327,0.0307,2.6,-3.2,1.12e-06,0.0454,0.0434,0.00106,21.4,20.5,0.00986,0.00032,0.0003,3.0,-1.4,12,32,0.12,0.0731908263120467,0.35,2.19,None,NASA,2.144,2.055,New,nextgen,TIC137096633,1.2,0.0327,0.0307,0.02725,0.0255833333333333,0 days 00:09:33.281085
TIC137099260,0.68270963,291.25446469038,36.74358139231,5.8693,0.0089,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0366935917917437,3621.502589010854,3630.7805477010033,3630.7805477010033,0.1469602423946937,3564.511335730064,0.2344227991683228,3564.511335730064,0.2488857668063031,3574.374059603301,,,170.378,pc,Gaia DR2 2050239300586448000,291.2544229274798,36.74343020078984,5.85529936088868,0.0219512861924301,4915.1,4846.8677,5035.23,0.65052223,0.65052223,0.24507345,0.24342172,0.24342172,5.867323432687188,0.0082478707361924,4859,97.0,0.72,0.05,0.0392,0.0027,5.8553,0.0219513,50,5000,1000,Simbad,5.8693,0.008899999782443,4849,39,42,0.9,-0.2,0.713,0.0139,0.0143,2.0,-1.0,1.75e-05,0.0277,0.0284,0.00418,3.31,3.39,0.0389,0.00076,0.00078,2.0,-0.8,24,21,0.11,0.0357856730537747,0.35,4.6,None,NASA,1.834,1.834,New,ck04,TIC137099260,0.713,0.0139,0.0143,0.0194950911640953,0.0200561009817671,0 days 00:09:39.015601
TIC137148674,0.7907278,291.36475603823,37.60917544009,3.1464,0.0115,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0142136473428714,3621.539279498136,3630.7805477010033,3630.7805477010033,0.0511917596346697,3564.511335730064,0.0778394981854279,3564.511335730064,0.0843334728133993,3561.229810356255,,,317.824,pc,Gaia DR2 2052528625536778624,291.36473334982514,37.60923901604399,3.1207843608999206,0.0171974872537454,4929.25,4865.925,4979.5,0.7748493,0.7748493,0.3325616,0.32732907,0.32732907,3.138484953176535,0.0095595872758282,5098,100.0,0.79,0.05,0.0229,0.0015,3.12078,0.0171975,50,5000,1000,Simbad,3.1464,0.0115000000223517,5023,77,77,1.5,-1.5,0.776,0.0188,0.02,2.6,-1.8,5.96e-06,0.0346,0.0368,0.00244,7.09,7.54,0.0227,0.00056,0.00059,2.6,-0.9,12,32,0.15,0.0905977275771724,0.504,11.6,None,NASA,1.785,1.798,New,nextgen,TIC137148674,0.776,0.0188,0.02,0.0242268041237113,0.0257731958762886,0 days 00:08:36.831593
TIC137149476,1.0672091,291.43998889518,37.90565987205,0.9903,0.0198,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.003669288272931,3621.535944689951,3630.7805477010033,3630.7805477010033,0.0108442592144029,3548.133891118337,0.014927941997837,3535.086136336924,0.0164740386041678,3509.134382044362,1490000.0,km,1009.795,pc,Gaia DR2 2052559480582595456,291.4399597830801,37.90562925857704,0.9495188314388,0.0285979070269137,5374.0,5333.0,5440.0,1.0414708,1.0414708,0.855824,0.79253644,0.79253644,0.9770855940902704,0.0162790193117376,5703,140.91,0.95,0.16,0.0084,0.0014,0.949519,0.0285979,50,5000,1000,Simbad,0.9903,0.0197999998927116,5584,81,81,1.5,-2.1,0.955,0.0249,0.0271,2.8,0.5,8.94e-07,0.0465,0.0491,0.000946,24.6,26.0,0.0088,0.00029,0.00031,3.5,4.8,27,17,0.12,0.0518927113975388,0.436,4.6,None,NASA,1.854,1.863,New,ck04,TIC137149476,0.955,0.0249,0.0271,0.0260732984293193,0.0283769633507853,0 days 00:10:39.319207
TIC137150039,1.083937,291.38223230211,38.1274714116,2.1522,0.0099,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.031688046160171,3621.552621868082,3630.7805477010033,3630.7805477010033,0.0766301980733128,3557.951305988067,0.0979038714743905,3557.951305988067,0.1043277793487453,3564.511335730064,,,464.641,pc,Gaia DR2 2052582432887909376,291.3822987757989,38.12745954865918,2.1701178686462037,0.0313832772611921,5979.3335,5907.175,6229.1,0.99875504,0.99875504,1.3530501,1.3221599,1.3221599,2.1538216619326227,0.0094413757139375,6004,71.0,1.12,0.02,0.0226,0.0005,2.17012,0.0313833,50,5000,1000,Simbad,2.1522,0.0098999999463558,6065,102,106,1.7,1.0,1.1,0.0257,0.0272,2.5,-1.8,5.6e-06,0.0337,0.0356,0.00237,7.12,7.52,0.022,0.00052,0.00055,2.5,-2.7,16,27,0.11,0.0468337527640769,0.35,4.6,None,NASA,1.828,1.815,New,ck04,TIC137150039,1.1,0.0257,0.0272,0.0233636363636363,0.0247272727272727,0 days 00:10:15.290070
TIC137150277,1.9361029,291.42358054875,38.21657736778,0.8971,0.0135,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0096050126254637,3621.555957468249,3630.7805477010033,3630.7805477010033,0.0291339836273543,3557.951305988067,0.0421114408088002,3557.951305988067,0.0436918149350714,3544.8674429865373,,,1114.703,pc,Gaia DR2 2052585044228107008,291.4235820406574,38.21656027885446,0.8562668339170603,0.0188115599965412,5349.0,5335.75,5403.25,1.89742,1.89742,2.7646613,2.596343,2.596343,0.8832191929208556,0.0109679545870855,5280,38.0,1.81,0.0361,0.0151,0.00038,0.856267,0.0188116,50,5000,1000,Simbad,0.8971,0.0135000003501772,5251,55,54,1.0,-0.5,1.87,0.0398,0.0416,2.2,3.3,2.81e-06,0.0369,0.038,0.00168,11.0,11.3,0.0156,0.00041,0.00042,2.7,3.3,28,16,0.11,0.0585846874557668,0.363,4.6,None,Initial SEDmc Results,1.79,1.804,New,ck04,TIC137150277,1.87,0.0398,0.0416,0.021283422459893,0.0222459893048128,0 days 00:17:33.306580
TIC137150544,0.7810161,291.4094658113299,38.34001721808,0.8346,0.0282,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0017532721517883,3621.4992534598414,3630.7805477010033,3630.7805477010033,0.0055309522802998,3531.831700100824,0.0077839498185427,3502.67626654221,0.0086616393673948,3413.5007242460683,,,1198.179,pc,Gaia DR2 2052726984308676864,291.4094614911635,38.34001072843873,0.911639491319761,0.0364518231627586,5337.0,5266.25,5347.0,0.7780975,0.7780975,0.4458651,0.4044556,0.4044556,0.8634444424356079,0.0223045582181754,5577,116.0,0.799,0.0207,0.0062,0.00026,0.91164,0.0364518,50,5000,1000,Simbad,0.8346,0.0282000005245208,5428,94,99,1.8,-2.7,0.831,0.0248,0.026,3.1,4.0,4.81e-07,0.0638,0.0651,0.000694,46.0,46.9,0.00645,0.00029,0.0003,4.7,4.0,21,22,0.11,0.0515571028949672,0.436,4.6,None,Initial SEDmc Results,1.851,1.843,New,ck04,TIC137150544,0.831,0.0248,0.026,0.0298435619735258,0.0312876052948255,0 days 00:15:02.214218
TIC137151294,1.2429805,291.43140815831,38.65437322318,0.6193,0.0259,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0019578812460717,3621.502589010854,3630.7805477010033,3630.7805477010033,0.0055975773916337,3525.3318070237515,0.007684224628941,3499.451673165252,0.0075023970171382,3382.2055679962627,,,1614.726,pc,Gaia DR2 2052735368085096576,291.43140238363424,38.65436347187287,0.5889037570103904,0.0304502946861393,5400.0,4885.04,5462.0,1.2149221,1.2149221,1.183582,1.0356219,1.0356219,0.6065404781459933,0.019728712596485,5982,189.0,0.96,0.27,0.0053,0.0015,0.588904,0.0304503,50,5000,1000,Simbad,0.6193,0.025900000706315,5818,44,39,0.7,-2.7,0.992,0.021,0.0219,2.2,3.3,3.77e-07,0.0663,0.0669,0.000614,54.0,54.5,0.00571,0.00027,0.00027,4.7,7.7,30,11,0.2300000000000001,0.0884394335740695,0.352,2.19,None,NASA,2.126,2.0,New,nextgen,TIC137151294,0.992,0.021,0.0219,0.0211693548387096,0.0220766129032258,0 days 00:11:40.847959
TIC137151335,0.9334566,291.41828558523,38.67233699635,10.4148,0.0104,3630.7805477010033,3630.7805477010033,0.1853532404893416,3499.451673165252,0.3630780547701003,3531.831700100824,3630.7805477010033,3630.7805477010033,0.4097923606596045,3621.559293071489,3630.7805477010033,3630.7805477010033,1.126159841869243,3567.7958848932244,1.519147559673204,3574.374059603301,1.6292962043740131,3567.7958848932244,1280000.0,km,96.017,pc,Gaia DR2 2052747119115620352,291.41812745231334,38.67231242352312,10.397381169093238,0.0238629207163399,5631.825,5502.0234,5784.3335,0.8848829,0.8848829,0.78973186,0.78656596,0.78656596,10.412019563781994,0.009533899403681,5669,75.0,0.92,0.01,0.089,0.001,10.3974,0.0238629,50,5000,1000,Simbad,10.4148,0.0104000000283122,5606,60,64,1.1,-1.1,0.929,0.02,0.0209,2.2,1.0,9.36e-05,0.0305,0.0318,0.00967,1.58,1.64,0.09,0.0019,0.002,2.2,1.1,20,17,0.11,0.0425380346681502,0.35,11.6,None,NASA,1.789,1.793,New,ck04,TIC137151335,0.929,0.02,0.0209,0.0215285252960172,0.0224973089343379,0 days 00:10:07.575018
TIC137151626,0.9216593,291.39937704106,38.7877396851,0.9813,0.0279,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0017357974816947,3621.502589010854,3630.7805477010033,3630.7805477010033,0.0066008530904639,3535.086136336924,0.0099724082386223,3525.3318070237515,0.0100369101555451,3429.2567361759943,,,1019.056,pc,Gaia DR2 2052754540819149568,291.3993801826279,38.78775625312684,0.9424058739665392,0.0319722490934615,4913.7266,4845.64,4987.9,0.89445174,0.89445174,0.44614854,0.40997148,0.40997148,0.9644861646220804,0.0210215422406218,5119,82.0,0.83,0.05,0.0073,0.0005,0.942406,0.0319722,50,5000,1000,Simbad,0.9813,0.0278999991714954,5014,73,71,1.4,-2.1,0.835,0.0256,0.0288,3.4,0.6,6.71e-07,0.0591,0.0632,0.000819,36.1,38.6,0.00762,0.00032,0.00034,4.5,4.4,26,16,0.11,0.0449559259766022,0.478,2.19,None,NASA,1.805,1.821,New,nextgen,TIC137151626,0.835,0.0256,0.0288,0.0306586826347305,0.0344910179640718,0 days 00:11:16.904163
TIC137154728,0.96538085,291.40558271891,40.12549558429,1.2951,0.0128,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0099459723445912,3621.5426150860144,3630.7805477010033,3630.7805477010033,0.0241212551369755,3561.229810356255,0.0312176478316077,3561.229810356255,0.0332966127322022,3544.8674429865373,,,772.141,pc,Gaia DR2 2053438127812903296,291.4055613601535,40.12542535941059,1.2909271758559,0.0169180403029697,6138.0,5391.53,6873.42,0.769851,0.769851,1.1917896,1.1469543,1.1469543,1.2935809239821583,0.0102076264283536,6035,72.63,1.02,0.04,0.0122,0.0005,1.29093,0.016918,50,5000,1000,Simbad,1.2951,0.0127999996766448,5948,69,76,1.3,-1.4,1.03,0.0214,0.0216,2.1,1.0,1.78e-06,0.0325,0.0328,0.00133,12.2,12.3,0.0124,0.00029,0.00029,2.3,1.6,26,18,0.11,0.0575549830451216,0.436,3.55,None,NASA,1.872,1.851,New,nextgen,TIC137154728,1.03,0.0214,0.0216,0.0207766990291262,0.0209708737864077,0 days 00:11:26.217679
TIC137155210,0.62371653,291.4686789740899,40.34383831409,5.6335,0.0107,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0186567843651274,3621.5626286778,3630.7805477010033,3630.7805477010033,0.0900326481671981,3561.229810356255,0.1538862922736744,3557.951305988067,0.1747431383267745,3571.0834606320323,,,177.51,pc,Gaia DR2 2053457644144430848,291.4688523844544,40.34370013705629,5.609504741525163,0.0169185870640015,4556.0,4427.7065,4786.0,0.56520927,0.56520927,0.15100943,0.14970167,0.14970167,5.626644443924264,0.0090432121256101,4493,100.0,0.61,0.03,0.0318,0.0016,5.6095,0.0169186,50,5000,1000,Simbad,5.6335,0.010700000450015,4466,47,49,1.1,-0.6,0.626,0.0201,0.0212,3.4,2.6,1.24e-05,0.0455,0.048,0.00352,6.46,6.82,0.0328,0.0011,0.0011,3.4,3.1,15,27,0.11,0.043844830610828,0.478,11.6,None,NASA,1.846,1.841,New,nextgen,TIC137155210,0.626,0.0201,0.0212,0.032108626198083,0.0338658146964856,0 days 00:09:45.392691
TIC137212833,1.071321,291.60448635911,41.30935530769,0.8341,0.0215,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.002896494011202,3621.475904688775,3630.7805477010033,3630.7805477010033,0.0077767809400925,3544.8674429865373,0.0109647800352125,3531.831700100824,0.0111378150796112,3451.437394305936,,,1198.897,pc,Gaia DR2 2101651781408908160,291.60449652510766,41.30932745574806,0.816732118740274,0.0297207202274699,5441.0,5413.5,5465.0,1.0619321,1.0619321,0.9062518,0.8260501,0.8260501,0.8281335350477165,0.0174198517973065,5831,134.99,1.0,0.17,0.0076,0.0013,0.816732,0.0297207,50,5000,1000,Simbad,0.8341,0.0215000007301569,5837,49,67,1.1,0.1,0.96,0.0204,0.0206,2.1,-4.0,6.41e-07,0.0472,0.0474,0.000801,29.5,29.6,0.00745,0.00025,0.00025,3.4,-2.0,12,33,0.11,0.0502177268694531,0.363,4.5,None,NASA,2.055,2.029,New,nextgen,TIC137212833,0.96,0.0204,0.0206,0.02125,0.0214583333333333,0 days 00:09:53.050351
TIC137217372,1.0962896,291.55696674346,39.22729581001,1.4641,0.0137,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0090504892758255,3621.555957468249,3630.7805477010033,3630.7805477010033,0.0257276525351485,3548.133891118337,0.0338532146207759,3548.133891118337,0.0359749259317725,3541.604001980096,1590000.0,km,683.013,pc,Gaia DR2 2052975370856687744,291.556955429988,39.227292252504775,1.418917538593872,0.0187421728438725,5428.0,5354.0,5497.5,1.068746,1.068746,0.93994975,0.9055016,0.9055016,1.4483654162662318,0.0110601909387162,5758,84.03,1.07,0.0,0.0141,0.0002,1.41892,0.0187422,50,5000,1000,Simbad,1.4641,0.0137000000104308,5818,72,75,1.3,1.0,0.983,0.0242,0.0245,2.5,-8.1,2.07e-06,0.0372,0.0376,0.00144,12.9,13.1,0.0134,0.00035,0.00036,2.7,-5.0,12,27,0.18,0.0883863277656952,0.363,4.6,None,NASA,1.868,1.896,New,nextgen,TIC137217372,0.983,0.0242,0.0245,0.0246185147507629,0.0249237029501525,0 days 00:09:50.416615
TIC137219378,1.4088433,291.60716505223,38.41038227059,1.0819,0.0136,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0117769302928774,3621.495917911901,3630.7805477010033,3630.7805477010033,0.0302830894976905,3554.67581984433,0.0404017400670058,3561.229810356255,0.0428548640852708,3548.133891118337,,,924.3,pc,Gaia DR2 2052681801251572480,291.6071451226893,38.41031915667911,1.054786697103168,0.0188511510016124,5878.5,5796.8633,6123.0127,1.2985702,1.2985702,2.1354342,2.0297427,2.0297427,1.072618792776463,0.0110293239785162,5900,100.0,1.18,0.23,0.0116,0.0023,1.05479,0.0188512,50,5000,1000,Simbad,1.0819,0.013600000180304,6141,253,307,5.0,4.1,1.17,0.132,0.134,11.5,-0.8,1.6e-06,0.161,0.163,0.00126,63.6,64.4,0.0118,0.0013,0.0014,11.9,1.7,12,31,0.2500000000000001,0.1880407994792791,0.363,11.6,None,NASA,3.435,3.185,New,ck04,TIC137219378,1.17,0.132,0.134,0.1128205128205128,0.1145299145299145,0 days 00:09:43.762076
TIC137307173,1.7405747,291.49943286027,37.05928458708,0.563,0.0226,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0031561073302873,3621.519266812,3630.7805477010033,3630.7805477010033,0.0091369225169282,3541.604001980096,0.0124279694495768,3541.604001980096,0.0129300404653386,3473.761518391602,,,1776.199,pc,Gaia DR2 2051748659478657152,291.4994411552967,37.05925708384506,0.5335384921695445,0.0242155224809087,5402.6665,5333.95,5643.58,1.595143,1.595143,2.3254805,2.0545654,2.0545654,0.5492847019241643,0.0165222421990382,5400,50.0,1.55,0.0336,0.00812,0.00037,0.533539,0.0242155,50,5000,1000,Simbad,0.563,0.0226000007241964,5343,58,63,1.2,-1.1,1.62,0.0414,0.0431,2.7,4.5,8.32e-07,0.0673,0.0681,0.000912,36.9,37.3,0.00848,0.0004,0.00041,4.8,4.4,22,21,0.11,0.0619322198105674,0.363,4.6,None,Initial SEDmc Results,1.868,1.87,New,ck04,TIC137307173,1.62,0.0414,0.0431,0.0255555555555555,0.0266049382716049,0 days 00:16:43.363431
TIC137315414,0.6073754,291.72619832445,37.52891712166,2.5451,0.0256,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0019635163203121,3621.45922708732,3630.7805477010033,3630.7805477010033,0.0132556202838325,3548.133891118337,0.0242772723353983,3548.133891118337,0.0281578824035123,3538.343565330621,845000.0,km,392.912,pc,Gaia DR2 2051797274209237376,291.72622511652213,37.52896800273439,2.5023979369452034,0.0382587504506882,4136.25,3980.0,4316.48,0.5577137,0.5577137,0.097282834,0.09386103,0.09386103,2.5318937667400987,0.0212762867490815,3967,79.0,0.59,0.03,0.0137,0.0007,2.5024,0.0382587,50,5000,1000,Simbad,2.5451,0.0255999993532896,3936,47,48,1.2,-0.8,0.649,0.0246,0.028,4.3,10.0,2.73e-06,0.0555,0.0627,0.00165,16.8,19.0,0.0154,0.0006,0.00068,4.4,12.4,15,29,0.2300000000000001,0.1510636935713881,0.436,2.19,None,NASA,1.981,1.951,New,ck04,TIC137315414,0.649,0.0246,0.028,0.0379044684129429,0.0431432973805855,0 days 00:10:37.806097
TIC137316027,0.7179706,291.68336203528,37.75156476316,3.2578,0.0096,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0346237971597155,3621.5626286778,3630.7805477010033,3630.7805477010033,0.0981747874033222,3557.951305988067,0.1345240620072396,3567.7958848932244,0.1384203769109085,3564.511335730064,,,306.956,pc,Gaia DR2 2051808789021826432,291.6832878315094,37.75147255674818,3.2479651649262298,0.0252205887709315,6133.6924,5474.0,6585.6797,0.62280124,0.62280124,0.65734905,0.6486487,0.6486487,3.256555381683337,0.0089720105222639,5650,101.0,0.9,0.11,0.0272,0.0033,3.24797,0.0252206,50,5000,1000,Simbad,3.2578,0.0096000004559755,5685,108,112,2.0,0.6,0.87,0.0211,0.0219,2.5,-3.3,8.03e-06,0.0346,0.0358,0.00283,6.11,6.32,0.0264,0.00064,0.00067,2.5,-2.9,18,26,0.11,0.0452367105393256,0.436,4.6,None,NASA,1.777,1.783,New,ck04,TIC137316027,0.87,0.0211,0.0219,0.0242528735632183,0.0251724137931034,0 days 00:09:51.344452
TIC137317096,,291.69954379877,38.14525437257,0.9999,0.1239,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,3630.7805477010033,0.0082154512695931,3620.822205648138,3630.7805477010033,3630.7805477010033,0.0250957391079901,3554.67581984433,0.0348979496322464,3557.951305988067,0.0381944378195917,3544.8674429865373,,,,,Gaia DR2 2052662422359019904,291.69948409797826,38.14520653148128,0.8357173123801275,0.1359212367218097,5357.0,5322.0,5740.645,,,,,,0.925388727972378,0.0915660807859929,5352,45.0,1.46,0.031,0.0136,0.0017,0.8357173,0.1359212,50,5000,1000,Simbad,0.9999,0.1238999962806701,5344,71,74,1.4,-0.1,1.5,0.041,0.0432,2.9,2.7,2.25e-06,0.179,0.18,0.0015,59.7,60.0,0.014,0.0018,0.0018,12.9,2.9,22,22,0.11,0.0611136322510705,0.478,3.35,None,Initial SEDmc Results,1.842,1.814,New,nextgen,TIC137317096,1.5,0.041,0.0432,0.0273333333333333,0.0288,0 days 00:15:19.049536
