Name,Plx,Teff,angDia,model,store,RA,DEC
TIC301603728,2.82984,5054,0.02,ck04,n,168.5825696,2.7805614
TIC304142124,27.0025,5212,0.2185,ck04,n,164.8563364,-56.6235564
TIC305048087,26.2368,3212,0.0512,nextgen,n,353.2435381,-29.416487
TIC306263608,14.7755,5609,0.1333,ck04,n,30.9050061,21.2813274
TIC306996324,36.7762,3709,0.1847,ck04,n,178.577997,-37.5533568
TIC307210830,94.1385,3412,0.2714,nextgen,n,124.5328604,-68.3144658
TIC307733361,5.26448,5945,0.0607,ck04,n,129.6010863,20.1060074
TIC307809773,99.9164,3803,0.4089,ck04,n,99.2915429,17.5662696
TIC31374837,30.6754,4850,0.2083,ck04,n,83.2692502,-26.7238698
TIC317060587,7.67517,6146,0.0899,ck04,n,337.5102738,-75.6465606
TIC318707987,21.1175,5261,0.1728,ck04,n,8.7401487,4.3807215
TIC320004517,17.434,5788,0.1605,ck04,n,293.2866147,-54.5327284
TIC321669174,16.0109,3800,0.0789,ck04,n,264.3022634,53.0255666
TIC323687123,45.8044,3173,0.0852,nextgen,n,137.2015437,11.8622503
TIC32425577,3.60459,5620,0.0282,ck04,n,189.7041426,-10.0605942
TIC325335564,2.15954,4175,0.009,ck04,n,177.3202331,3.4755183
TIC328081248,35.9264,3514,0.1103,nextgen,n,301.630179,15.9891418
TIC329148988,23.551,3491,0.1008,nextgen,n,332.5632644,58.7060934
TIC332022997,8.07267,4841,0.0518,ck04,n,132.1698795,20.4550162
TIC332024125,2.9939,5438,0.0231,ck04,n,132.5235618,23.1924709
TIC333473672,6.41693,5840,0.0609,ck04,n,354.240829,39.6392793
TIC335322931,6.73446,3851,0.0345,ck04,n,232.4461375,-17.557463
TIC336128819,29.9445,3342,0.0947,nextgen,n,281.1763433,36.5631318
TIC336266673,5.1035283,3748,0.0247,ck04,n,281.6457236,41.9510686
TIC33692729,14.6357,5289,0.1334,ck04,n,93.0578446,-14.6493167
TIC337632006,5.34209,4057,0.0288,ck04,n,130.4102091,17.6399744
TIC344657681,3.29796,5854,0.039,ck04,n,14.8759777,4.2277722
TIC346250894,6.41091,5799,0.0948,ck04,n,231.7420543,-16.5090014
TIC349095149,7.19597,5592,0.0689,ck04,n,107.9210254,-65.5088568
TIC349488688,9.23914,6310,0.1229,ck04,n,253.7848853,20.491524
TIC350153977,5.66109,5626,0.0542,ck04,n,53.1594266,-81.250745
TIC35021200,5.0403,5503,0.0445,ck04,n,179.9397081,-5.7216879
TIC350293646,9.91295,5238,0.071,ck04,n,131.1069959,1.8598933
TIC35064295,5.81967,5425,0.0449,ck04,n,180.5408896,-3.5809053
TIC350737935,0.709144,6155,0.008,ck04,n,291.1593939,51.3348228
TIC350738817,1.95276,5212,0.0143,ck04,n,291.221172,50.5813487
TIC350810559,0.640547,6509,0.0068,ck04,n,291.2562253,49.2589288
TIC350810590,1.86543,5979,0.0283,ck04,n,291.2501859,49.2318073
TIC350810654,3.82772,3753,0.0174,ck04,n,291.0926509,49.1901729
TIC350811132,1.61439,6394,0.0216,ck04,n,291.2556226,48.8469171
TIC350812580,3.18486,4286,0.0187,ck04,n,285.485045,48.0543774
TIC350813835,1.24609,5352,0.0095,ck04,n,285.4992845,49.2772713
TIC350813882,0.435728,5706,0.0037,ck04,n,285.5575066,49.3300866
TIC350814495,3.0909,3757,0.0167,ck04,n,285.5743032,49.9621218
TIC350814607,3.41557,4413,0.0213,ck04,n,285.6025889,50.1120401
TIC350987771,1.50698,5853,0.0158,ck04,n,283.8095478,41.0412517
TIC351056774,3.61071,4346,0.0218,ck04,n,291.9032411,37.9023677
TIC351060274,1.34795,4781,0.0088,ck04,n,291.8080645,38.6226615
TIC351062058,1.41546,5288,0.0107,ck04,n,291.9191348,39.0221769
TIC351063265,1.69598,4347,0.0077,ck04,n,291.8343455,39.3073462
TIC351070059,0.813187,5191,0.0057,ck04,n,291.9129477,40.9539265
TIC351072172,0.79341,6014,0.0084,ck04,n,291.9127633,41.5335891
TIC351188824,0.658354,5803,0.0064,ck04,n,296.6148615,48.0825642
TIC351189211,0.673508,5841,0.0058,ck04,n,296.71274,48.2722828
TIC351190880,1.55144,5471,0.0128,ck04,n,296.5500966,49.102307
TIC351191396,0.640606,6404,0.0068,ck04,n,296.6270184,49.353891
TIC351192037,1.42973,6123,0.0169,ck04,n,296.5666587,49.6961742
TIC351766517,0.709606,5753,0.0065,ck04,n,280.2583709,43.8357433
TIC351799800,0.683384,5903,0.0061,ck04,n,280.3148152,43.9856885
TIC351801933,2.38178,5160,0.0175,ck04,n,282.0046852,42.1764657
TIC351803452,1.71244,5582,0.0143,ck04,n,282.0354942,43.6312491
TIC351803495,1.63439,6761,0.0265,ck04,n,281.9712347,43.6727839
TIC351804260,1.30731,5316,0.0112,ck04,n,282.0333419,44.4779955
TIC351898154,1.25545,5905,0.0139,ck04,n,282.0612731,47.0854984
TIC351908051,0.986417,5747,0.0114,ck04,n,285.4241593,47.8345586
TIC351909600,0.966426,5217,0.0073,ck04,n,285.3913092,46.1809293
TIC351909828,0.877122,5770,0.0078,ck04,n,285.4354695,45.975959
TIC351910733,1.46897,5594,0.0127,ck04,n,285.3873706,45.0490265
TIC352007758,3.20372,5123,0.0244,ck04,n,285.4391183,43.1685051
TIC352011765,1.77935,4422,0.0111,ck04,n,285.5577888,44.0108221
TIC352012975,1.91768,5871,0.0168,ck04,n,285.6558336,45.0794516
TIC352013543,0.487243,5620,0.0064,ck04,n,285.5547895,45.578842
TIC352013607,0.600137,5982,0.0049,ck04,n,285.6737597,45.6398375
TIC352682207,5.60499,4960,0.0433,ck04,n,20.2148196,66.0722009
TIC353475866,32.4443,3499,0.1388,nextgen,n,90.3083455,34.7730904
TIC354944123,16.2259,3901,0.0905,ck04,n,324.3894196,-77.9791468
TIC355867695,13.5585,4227,0.0845,ck04,n,157.1440712,65.8541986
TIC360022783,0.908228,6014,0.0095,ck04,n,296.6804876,41.3865279
TIC360023124,1.26663,5506,0.0093,ck04,n,296.6627402,41.2611985
TIC360023295,0.933309,6002,0.0094,ck04,n,296.7071957,41.2036197
TIC362249359,23.9434,3920,0.1336,ck04,n,145.645472,-62.4758857
TIC363444743,3.85616,4326,0.0197,ck04,n,169.483654,5.988289
TIC363445121,9.08318,4916,0.0608,ck04,n,169.4490102,3.8665038
TIC363478257,3.9304,4403,0.0227,ck04,n,170.1031027,1.2858679
TIC363479723,2.89216,5698,0.021,ck04,n,170.1554763,2.5027534
TIC363573185,3.64323,5620,0.0332,ck04,n,172.1216476,1.6906217
TIC366411016,4.87598,5306,0.0327,ck04,n,126.4643579,10.246577
TIC366528389,2.74245,5608,0.0273,ck04,n,127.5541103,10.9101444
TIC366631954,6.43038,5170,0.0472,ck04,n,130.180046,10.9829509
TIC366696612,1.9959,5131,0.0126,ck04,n,178.1105741,4.2546649
TIC36724087,45.4644,3358,0.1607,nextgen,n,154.6449033,-11.717801
TIC368287008,21.093,3194,0.0647,nextgen,n,232.1326528,27.361073
TIC368435330,12.1158,5987,0.1172,ck04,n,162.7766969,25.641065
TIC371188886,5.6623,5611,0.0595,ck04,n,146.3970631,-66.6866307
TIC372172128,3.81833,5634,0.0369,ck04,n,312.3400744,-70.4850723
TIC374180079,12.865,4285,0.0838,ck04,n,157.9356855,0.9372782
TIC374339566,32.1414,3420,0.1076,nextgen,n,160.5941265,4.4413751
TIC376879419,9.7297,3499,0.0398,nextgen,n,18.3443908,8.9874328
TIC376936928,14.3638,3695,0.0601,ck04,n,19.3047733,9.5012663
TIC377064495,11.6268,5372,0.0908,ck04,n,148.1851516,6.216103
TIC377171980,2.06877,5960,0.031,ck04,n,185.1880932,2.2823788
TIC377259959,2.37321,6059,0.0249,ck04,n,186.8026947,1.5668631
TIC377730967,1.60677,5436,0.0133,ck04,n,282.8631419,41.7966332
TIC377780790,5.36185,5708,0.0529,ck04,n,285.679298,50.2414842
TIC377781254,1.34359,5796,0.0122,ck04,n,285.7119953,49.7067574
TIC377782148,1.34629,6015,0.0141,ck04,n,285.6671724,48.7195865
TIC377782184,0.838437,5913,0.0081,ck04,n,285.7907395,48.6832431
TIC377782363,1.32147,5588,0.0101,ck04,n,285.7185682,48.5058038
TIC377782430,0.9432552,5743,0.0082,ck04,n,285.6626752,48.4353251
TIC377908774,1.76131,6020,0.0177,ck04,n,294.3735518,40.1946345
TIC377909730,2.2721,4731,0.0146,ck04,n,294.4418031,40.5575408
TIC377915758,1.03091,6177,0.0119,ck04,n,294.6147908,40.8331158
TIC378012771,0.863893,5635,0.0075,ck04,n,294.511319,38.7904648
TIC378013798,1.00482,5261,0.0075,ck04,n,294.5762033,38.4569588
TIC378085037,1.87916,4984,0.0128,ck04,n,294.7119855,39.0737317
TIC378086008,1.20931,5976,0.0121,ck04,n,294.769825,39.3984081
TIC378086390,0.856861,5518,0.007,ck04,n,294.7106347,39.5216975
TIC378087161,1.97034,4821,0.0145,ck04,n,294.6646789,39.7838461
TIC378087276,0.716333,6282,0.0074,ck04,n,294.7101832,39.8250437
TIC378160351,1.1718,6031,0.0104,ck04,n,294.6466171,41.8840952
TIC380583651,2.26274,5053,0.0133,ck04,n,175.206752,6.1348146
TIC38064757,4.89899,3930,0.026,ck04,n,169.3034598,-1.8778254
TIC38114658,2.45137,4870,0.0169,ck04,n,169.7935178,-0.2844389
TIC38129680,1.97291,5312,0.0134,ck04,n,332.4138478,-11.4286687
TIC38200266,15.5932,5213,0.1218,ck04,n,333.2125206,-10.9261373
TIC38258419,5.90092,4746,0.0373,ck04,n,334.0195539,-10.5673649
TIC38337202,15.0242,3360,0.0461,nextgen,n,334.6227504,-9.6120084
TIC383390264,9.48625,6200,0.105,ck04,n,192.5892855,-88.1211107
TIC38354061,3.68643,5922,0.0363,ck04,n,335.025662,-9.0560881
TIC388804061,26.2686,3457,0.1002,nextgen,n,172.560141,7.5878315
TIC388811663,9.12809,4349,0.0577,ck04,n,18.4241015,3.0970732
TIC390651552,123.821,3340,0.38,nextgen,n,191.981531,9.7494181
TIC392817207,7.28967,3752,0.0346,ck04,n,157.6222171,6.8636732
TIC392852196,8.42309,3710,0.0431,ck04,n,159.4209874,6.2858689
TIC394174221,0.847678,6174,0.0119,ck04,n,289.7732613,40.8007019
TIC394174412,1.05753,5806,0.0099,ck04,n,289.6793396,40.7004265
TIC394175334,0.548579,6122,0.0051,ck04,n,289.6785786,40.2496475
TIC394176812,1.03682,6176,0.0125,ck04,n,289.7473165,39.5234131
TIC394179552,0.67096,6085,0.0061,ck04,n,289.7766991,38.2622374
TIC394357918,14.3881,3238,0.0308,nextgen,n,43.8284749,-79.4147039
TIC396562848,54.8329,3381,0.1275,nextgen,n,44.3388743,76.5514045
TIC396972464,3.0362,5672,0.0316,ck04,n,173.1919022,2.2446794
TIC39699648,10.0264,6046,0.1222,ck04,n,136.777644,46.6724251
TIC397022282,3.15843,4899,0.0214,ck04,n,176.1233077,3.2723812
TIC397056271,6.95835,3845,0.0343,ck04,n,183.8088709,2.0208765
TIC39926974,15.8456,3214,0.0427,nextgen,n,335.6233145,-7.9563525
TIC39928614,5.50581,4127,0.0251,ck04,n,335.7596816,-10.4886817
TIC399794186,0.800307,5926,0.0081,ck04,n,285.2197605,38.8058393
TIC399794329,1.06573,5498,0.0094,ck04,n,285.2836483,38.9472625
TIC399819857,0.429857,5259,0.0032,ck04,n,285.2763652,39.4468274
TIC399821807,1.55423,4806,0.0106,ck04,n,285.29193,41.2557275
TIC399821831,1.34842,4922,0.0103,ck04,n,285.2166767,41.2824449
TIC399822422,6.23202,4321,0.0319,ck04,n,285.2866912,41.8609357
TIC399825554,3.08128,4075,0.0149,ck04,n,286.7380152,49.9757383
TIC399825584,1.07512,5820,0.0131,ck04,n,286.6464265,49.9377735
TIC399826741,0.884313,5047,0.0278,ck04,n,286.7156676,48.6452552
TIC399860218,2.35187,4984,0.014,ck04,n,286.7527322,49.0648788
TIC399911496,0.858834,5579,0.0073,ck04,n,287.0570731,49.0460112
TIC399912169,1.1822,5120,0.008,ck04,n,286.9994758,48.3757867
TIC399913391,1.05624,6807,0.0181,ck04,n,287.1302407,48.665347
TIC399951202,0.72188,6092,0.0077,ck04,n,287.3821348,49.4524247
TIC399951991,2.46563,5779,0.0225,ck04,n,287.3265292,48.6733443
TIC399953616,0.806839,5747,0.0071,ck04,n,287.5357911,48.727783
TIC399953998,1.94973,6210,0.025,ck04,n,287.5849352,49.1547328
TIC399954349,6.47831,4974,0.0494,ck04,n,287.6057027,49.5233937
TIC399954605,0.994354,5311,0.0073,ck04,n,287.5349528,49.8016283
TIC399956098,1.06285,4967,0.0075,ck04,n,287.5220359,51.3759464
TIC402287746,6.49946,4006,0.026,ck04,n,341.7248656,-9.8816109
TIC402314147,2.43694,6293,0.0308,ck04,n,339.6748444,-13.5600447
TIC403224672,20.7663,5978,0.2125,ck04,n,338.9837166,-59.864829
TIC404421005,8.81151,5741,0.0795,ck04,n,202.0161895,-15.9379749
TIC405685914,1.11804,5582,0.0096,ck04,n,285.8993164,48.307285
TIC405686888,1.24492,5677,0.0109,ck04,n,286.024052,48.431729
TIC405717552,2.16754,6106,0.029,ck04,n,286.2471739,50.2423694
TIC405719252,1.04803,5491,0.0086,ck04,n,286.2739151,48.6186972
TIC405719448,1.12379,5298,0.0087,ck04,n,286.3675188,48.4238906
TIC405719849,0.789644,5860,0.0079,ck04,n,286.2498525,48.0609256
TIC406948151,1.28713,5432,0.0105,ck04,n,290.2015581,48.1857799
TIC406950324,2.06049,6302,0.0259,ck04,n,290.235863,50.0300654
TIC406951266,1.54633,5446,0.0124,ck04,n,290.3484956,50.9028387
TIC406952542,1.43559,5612,0.0122,ck04,n,290.2470519,52.1491051
TIC407001589,2.9307,3844,0.0172,ck04,n,290.4015156,48.8227234
TIC407001624,1.7313,5496,0.0145,ck04,n,290.4376111,48.7918597
TIC407002705,1.19793,4897,0.0082,ck04,n,290.4650801,47.9291252
TIC408618999,11.2138,5807,0.1199,ck04,n,43.4344615,69.101345
TIC408636441,24.9302,4065,0.1391,ck04,n,326.8516615,62.7538164
TIC413248763,105.883,3505,0.3348,nextgen,n,144.0074644,-21.6650634
TIC416265126,1.61619,5522,0.0131,ck04,n,289.5931004,49.7812447
TIC416266465,1.20905,6050,0.0136,ck04,n,289.4858423,50.9441967
TIC416266820,1.26745,5746,0.012,ck04,n,289.5211955,51.2374057
TIC416267321,0.948053,6267,0.0116,ck04,n,289.5006797,51.6857106
TIC416279965,2.75616,4726,0.0182,ck04,n,289.8194222,51.9048541
TIC416281238,2.36958,4132,0.0161,ck04,n,289.7428363,50.7870626
TIC416281317,1.09459,5722,0.0097,ck04,n,289.6434285,50.727016
TIC416281986,0.379237,5393,0.0029,ck04,n,289.7119947,50.1282265
TIC416282121,0.993378,5660,0.0086,ck04,n,289.6649171,50.0200612
TIC416282268,1.06396,5690,0.0099,ck04,n,289.7805393,49.8965624
TIC416283848,2.97963,6060,0.0333,ck04,n,289.664394,48.706165
TIC416529246,0.56165,6200,0.0067,ck04,n,298.9591432,48.2578295
TIC417655814,0.534061,6347,0.005,ck04,n,290.8882981,51.2481617
TIC417659212,1.08162,5980,0.0112,ck04,n,290.8490899,48.4159782
TIC417659456,1.1565,5863,0.0112,ck04,n,290.7476903,48.2419838
TIC417659970,1.40799,5722,0.0128,ck04,n,290.9792378,47.9889097
TIC417660580,1.16777,5806,0.0112,ck04,n,290.9274282,48.4434588
TIC417676622,6.90758,5847,0.081,ck04,n,291.0323102,49.0402129
TIC417676990,9.59428,3655,0.0482,ck04,n,290.9564463,49.3667933
TIC417678115,1.54718,5236,0.0118,ck04,n,290.9892462,50.308064
TIC417931300,18.8629,3710,0.0947,ck04,n,186.27356,60.4183455
TIC418761354,8.63246,4503,0.0578,ck04,n,11.4802354,6.3470302
TIC420112589,32.7352,3185,0.0853,nextgen,n,290.1739741,73.1951082
TIC422334505,1.24301,6747,0.0186,ck04,n,203.3018653,-14.5041057
TIC422349422,9.68518,4339,0.0586,ck04,n,203.5467021,-13.5769705
TIC422349881,4.10173,5519,0.0332,ck04,n,203.6214411,-15.0365158
TIC422487869,3.5139,3924,0.0226,ck04,n,351.612262,1.3375909
TIC422618449,15.9843,5089,0.107,ck04,n,353.9543517,0.4447043
TIC422756130,22.1289,3690,0.107,ck04,n,21.9217346,72.2966148
TIC423358488,8.00615,4079,0.0469,ck04,n,14.5176494,-0.193258
TIC424815179,1.84875,4848,0.0126,ck04,n,292.3285976,49.6535171
TIC424867045,1.80622,6040,0.0193,ck04,n,292.5308289,49.0616555
TIC425997655,25.5897,4684,0.169,ck04,n,55.4590314,-62.7672667
TIC432247315,13.6878,3810,0.0687,ck04,n,227.849371,-17.8754464
TIC434094657,8.86281,4880,0.0602,ck04,n,334.3645089,-12.1874776
TIC434133930,3.48158,5652,0.0301,ck04,n,55.8093566,16.6344396
TIC434226736,22.2153,3207,0.0599,nextgen,n,63.2739346,15.2477027
TIC435339847,7.02703,4970,0.0497,ck04,n,55.228521,12.572448
TIC437444661,6.31369,5271,0.0505,ck04,n,252.426008,-19.5430504
TIC437699592,1.90689,6771,0.0289,ck04,n,333.4267738,-12.0663429
TIC437703489,5.47374,5413,0.0438,ck04,n,333.8218395,-14.049857
TIC437704321,6.23997,4456,0.0366,ck04,n,333.7518786,-17.2508002
TIC439456714,15.4345,4031,0.0517,ck04,n,19.0766985,-20.9532772
TIC440887364,36.3316,4552,0.2264,ck04,n,225.0798831,-24.4542022
TIC441420236,102.829,3665,0.7843,ck04,n,311.2911369,-31.34245
TIC441738827,8.70101,3551,0.0388,nextgen,n,259.2545389,72.7470231
TIC441739020,5.92116,6170,0.0727,ck04,n,259.0172522,72.1611806
TIC444037742,3.02214,5106,0.0219,ck04,n,133.7094899,11.8482712
TIC446672575,3.12897,5850,0.0279,ck04,n,178.1921152,-1.1984418
TIC447061717,36.1735,3553,0.1615,nextgen,n,156.74726,-52.4678724
TIC44898913,30.8071,2850,0.0458,nextgen,n,64.1309096,-28.3157909
TIC452866790,36.515,3347,0.1223,nextgen,n,120.5936065,3.3371629
TIC458686847,9.81066,3778,0.0465,ck04,n,133.8557342,10.4692176
TIC460984940,15.451,5558,0.1308,ck04,n,159.3412205,-63.6556923
TIC4610830,4.90795,5356,0.0393,ck04,n,348.9490311,-10.8497391
TIC46259692,2.33505,5397,0.018,ck04,n,132.6211743,17.5423852
TIC464646604,17.0609,5991,0.1714,ck04,n,287.7411441,-60.2726358
TIC4646810,21.9192,4757,0.1549,ck04,n,38.2712534,-10.352178
TIC467179528,27.7397,3618,0.1135,ck04,n,197.9965833,65.8336973
TIC467929202,68.2653,3101,0.1397,nextgen,n,258.8313991,4.9606795
TIC470381900,15.3761,3185,0.04,nextgen,n,65.280648,48.8198312
TIC47976987,0.773735,5724,0.0068,ck04,n,281.3225917,48.0664955
TIC47977416,1.67244,4500,0.0107,ck04,n,281.6476437,48.2709523
TIC48131702,1.39805,4406,0.0082,ck04,n,282.3705675,48.259234
TIC48132154,1.2003,6045,0.0136,ck04,n,282.3947017,48.7591334
TIC48188777,2.14807,5404,0.0178,ck04,n,282.460502,48.2570293
TIC48216453,2.00993,6010,0.0211,ck04,n,282.9249847,48.6264015
TIC48217852,0.940878,6150,0.0103,ck04,n,283.068651,48.8021209
TIC48217868,1.90121,4465,0.0103,ck04,n,283.0398448,48.8253303
TIC48304302,1.41601,5619,0.0121,ck04,n,283.2091605,48.7776156
TIC48304460,0.921755,5617,0.0088,ck04,n,283.2070156,48.5805222
TIC48304653,1.04884,5667,0.0152,ck04,n,283.255507,48.3552474
TIC48305629,2.15593,5697,0.0178,ck04,n,283.3402948,48.549062
TIC48352404,1.9202,4940,0.0138,ck04,n,283.5048144,49.4509371
TIC48353203,1.53789,5616,0.0133,ck04,n,283.507219,48.552633
TIC48353358,15.0296,3713,0.0699,ck04,n,283.6282602,48.3908081
TIC48353636,1.56654,5942,0.0159,ck04,n,283.5329505,48.0943604
TIC48353902,2.37098,5282,0.0179,ck04,n,283.7870875,48.0296019
TIC48354835,1.06907,5352,0.0083,ck04,n,283.7414249,49.0679833
TIC48419097,1.36182,5815,0.0114,ck04,n,283.982904,49.2329512
TIC48419201,1.72981,6350,0.0249,ck04,n,283.936781,49.1102748
TIC48421337,4.49228,3871,0.0221,ck04,n,284.1329728,49.1426325
TIC48448369,2.95812,5983,0.0325,ck04,n,284.7391156,49.5984448
TIC48448706,1.04143,5663,0.0088,ck04,n,284.6162253,49.1907438
TIC48450382,0.456804,6162,0.0052,ck04,n,284.9105256,48.4315896
TIC48451491,0.745576,6052,0.0067,ck04,n,284.8465476,49.6923412
TIC48451562,0.811097,5121,0.0057,ck04,n,284.8713893,49.7758867
TIC48503881,6.37055,3732,0.0302,ck04,n,284.998698,50.1466922
TIC48503953,2.10685,5849,0.0208,ck04,n,285.0416235,50.0753913
TIC48504464,2.89083,4730,0.0194,ck04,n,284.9996582,49.4799506
TIC48506710,1.577,4985,0.011,ck04,n,285.1733174,48.7700099
TIC48506742,1.31506,5006,0.0094,ck04,n,285.2324786,48.8066963
TIC48528473,1.34295,5130,0.01,ck04,n,285.1427113,49.8006565
TIC48528770,2.89322,4192,0.0153,ck04,n,285.1761864,50.1496897
TIC49427836,2.06958,5912,0.0304,ck04,n,174.011661,-2.5209338
TIC49430892,2.19812,6256,0.0264,ck04,n,174.2662454,-0.90721
TIC49462779,4.28506,4015,0.0227,ck04,n,174.7455392,-3.9055746
TIC49652731,7.21733,5263,0.0544,ck04,n,244.1419684,-20.4005984
TIC50183101,1.92148,5887,0.0298,ck04,n,331.5266563,-10.7115362
TIC50618703,24.2922,4169,0.1401,ck04,n,82.2900716,-0.3428983
TIC51664268,5.19052,4676,0.0333,ck04,n,189.9128532,-3.3705631
TIC52368076,8.97546,5320,0.071,ck04,n,23.5934253,-66.6763495
TIC53210555,1.32514,5772,0.0118,ck04,n,167.0937488,-1.065855
TIC56520147,15.9515,3622,0.0415,ck04,n,63.2182348,24.2047218
TIC56721373,1.39318,5610,0.0122,ck04,n,181.6296115,-1.1606
TIC56754291,9.19214,4044,0.0522,ck04,n,181.6324078,-5.8274311
TIC56814628,4.66891,5677,0.04,ck04,n,183.4686492,-3.8318097
TIC56815340,9.11629,6327,0.1102,ck04,n,183.4724742,-0.3934357
TIC5882269,9.29346,4140,0.0527,ck04,n,79.1407971,20.2549034
TIC59040029,3.93486,4674,0.0231,ck04,n,57.4854562,14.5020556
TIC60256211,3.01076,5482,0.0244,ck04,n,125.007177,14.0194586
TIC63000832,1.28374,5452,0.0101,ck04,n,291.7172776,44.8873466
TIC63001143,1.49272,5952,0.0161,ck04,n,291.653163,44.6882613
TIC63004645,2.02521,4708,0.0136,ck04,n,291.6693437,42.5907441
TIC63004906,1.13295,5100,0.0084,ck04,n,291.6389972,42.4363482
TIC63005080,1.01127,5568,0.009,ck04,n,291.7114906,42.3415097
TIC63005636,1.34139,5715,0.015,ck04,n,291.6067189,42.0359783
TIC63006978,1.00232,5713,0.0105,ck04,n,291.8235292,42.5161945
TIC63009789,1.41297,6247,0.0176,ck04,n,291.8713535,44.0873907
TIC63010445,0.621043,6173,0.006,ck04,n,291.8863206,44.4790319
TIC63010574,1.18475,5001,0.0084,ck04,n,291.8812445,44.5557587
TIC63065911,1.16424,5208,0.0086,ck04,n,291.8419337,44.858124
TIC63066101,2.71841,5538,0.0271,ck04,n,291.8481764,44.9682807
TIC63066410,1.15658,6133,0.013,ck04,n,291.841341,45.179185
TIC63066763,1.26854,5502,0.0238,ck04,n,291.880018,45.3878419
TIC63068329,4.84652,3813,0.0216,ck04,n,291.8629793,46.4291614
TIC63069779,0.88975,5788,0.006,ck04,n,291.771603,47.5299192
TIC63070427,0.882241,6089,0.0084,ck04,n,291.971429,47.8640498
TIC63072565,0.988814,6199,0.0121,ck04,n,292.0443891,46.3289723
TIC63074796,1.19668,5376,0.0088,ck04,n,291.9600082,44.9000587
TIC63074840,1.03299,6109,0.0112,ck04,n,292.0204349,44.8762427
TIC63076026,0.963177,5641,0.0083,ck04,n,291.9336573,44.1154992
TIC63119782,1.6097,5788,0.013,ck04,n,291.9518784,43.0746172
TIC63120475,0.661901,5611,0.0056,ck04,n,291.9641255,42.6961308
TIC63120970,1.05005,5807,0.014,ck04,n,291.960662,42.4329567
TIC63122858,1.47578,5071,0.0106,ck04,n,292.105272,42.3803077
TIC63122956,2.25265,4590,0.0147,ck04,n,292.1370409,42.4294835
TIC63125460,0.924172,5069,0.0065,ck04,n,292.1685422,43.7795963
TIC63126989,0.909846,5971,0.0096,ck04,n,292.2203009,44.6999902
TIC63130782,1.01093,5166,0.0075,ck04,n,292.1445534,47.1573604
TIC63203294,1.75441,3682,0.0078,ck04,n,292.1939846,47.4570808
TIC63204017,0.991928,5571,0.0074,ck04,n,292.3760942,47.8809596
TIC63204022,1.43681,5470,0.0114,ck04,n,292.2477819,47.8784257
TIC63205796,1.17257,4939,0.0089,ck04,n,292.3074315,46.626579
TIC63206411,1.14798,5047,0.0083,ck04,n,292.3539624,46.2262465
TIC63206513,1.41593,5634,0.012,ck04,n,292.2490563,46.1647909
TIC63209010,0.822781,5834,0.008,ck04,n,292.290606,44.6532281
TIC63210324,1.05577,5756,0.0095,ck04,n,292.369585,43.9108663
TIC63210391,1.15961,5785,0.0116,ck04,n,292.3215174,43.8811723
TIC63212809,0.945646,5890,0.0091,ck04,n,292.3159795,42.6262429
TIC63213622,5.7106,5453,0.0451,ck04,n,292.388582,42.2332767
TIC63214717,0.99993,6224,0.012,ck04,n,292.4782785,42.1422821
TIC63214893,0.943004,5889,0.0081,ck04,n,292.530546,42.2145765
TIC63282889,2.29544,5123,0.0181,ck04,n,292.5140647,42.6517554
TIC63283780,4.26755,4559,0.0258,ck04,n,292.5034196,43.0832188
TIC63286249,0.794696,6161,0.009,ck04,n,292.42737,44.3812406
TIC63288848,0.71858,6244,0.0068,ck04,n,292.4642406,45.9682799
TIC63288941,0.709146,6449,0.0102,ck04,n,292.4779428,46.022821
TIC63289259,1.4942376,5210,0.0111,ck04,n,292.4870063,46.196187
TIC63289401,1.7407,5066,0.0125,ck04,n,292.4461832,46.2897548
TIC63289452,0.968921,5774,0.0088,ck04,n,292.4996101,46.3243406
TIC63293562,1.25064,6175,0.0171,ck04,n,292.6780488,46.7266813
TIC63362217,2.37893,5227,0.0177,ck04,n,292.672471,46.3772776
TIC63362238,0.922844,5788,0.0088,ck04,n,292.5733475,46.3668273
TIC63362772,0.94575,5551,0.0114,ck04,n,292.58042,46.0973588
TIC63365721,3.05439,3843,0.0153,ck04,n,292.6141076,44.3946644
TIC63366281,4.10372,3799,0.0187,ck04,n,292.6422963,44.0876251
TIC63366291,0.756667,5685,0.0068,ck04,n,292.7144796,44.0822816
TIC63368895,8.81875,5808,0.0738,ck04,n,292.6149958,42.7643438
TIC63370825,2.87682,3729,0.0136,ck04,n,292.7376545,42.0147792
TIC63372898,1.07762,5428,0.0095,ck04,n,292.8733696,42.9661583
TIC63373862,1.32423,6769,0.0223,ck04,n,292.7573088,43.4268439
TIC63453366,0.957395,5884,0.0096,ck04,n,292.8698348,46.7418679
TIC640381384,15.2166,3341,0.0453,nextgen,n,55.4442857,18.2684913
TIC670036,2.94582,4684,0.0184,ck04,n,204.2215065,-7.3180577
TIC677945,8.6952,4470,0.0631,ck04,n,204.4376666,-8.5970858
TIC68504570,5.52913,5413,0.0437,ck04,n,243.4509662,-24.7870527
TIC6892385,5.02224,5636,0.0453,ck04,n,125.4202985,13.4975122
TIC69747919,12.3328,6011,0.1709,ck04,n,336.5761233,-18.011665
TIC70412892,5.64718,3387,0.02,nextgen,n,228.6188638,-21.0227209
TIC70513361,22.7337,5310,0.1797,ck04,n,32.534687,-31.0706272
